Id,ParentId,AssetRating,AssetSource,DisplayCategory,DisplayName,DisplayPublisher,Keywords,LastRelease,LatestVersion,License,Location,PackageSource,PackageTags,PriceUsd,PurchaseDate,RatingCount,Revision,SafeCategory,SafeName,SafePublisher,SupportedUnityVersions,Version
1437,915,5,AssetStorePackage,Scripting/GUI,Master Audio,CitrioN,Settings & Options Menu Creator - Lite,9/1/2025 20:54,1.6.2,,[ac]/CitrioN/ScriptingGUI/Settings Options Menu Creator - Lite.unitypackage|Packages/com.citrion.settings-menu-creator/UnityPackages/Integrations/Packages/MasterAudio.unitypackage,Unknown,,0,6/18/2024 14:11,3,31,ScriptingGUI,MasterAudio,CitrioN,2021.3.38,1.6.2
2148,2129,5,AssetStorePackage,Editor Extensions/Audio,Master Audio Integration,Sonic Bloom,"Koreographer Professional Edition, av bar beat choreography choreographer detection karaoke khoreography khoreographer mbt measure rms rythm sync synch synchronisation synchronization syncronisation syncronization tempo tick visualizer visualiser",5/27/2024 17:27,1.6.3,,[ac]/Sonic Bloom/Editor ExtensionsAudio/Koreographer Professional Edition.unitypackage|Assets/Koreographer/Integrations/MasterAudioIntegration.unitypackage,Unknown,,97.5,12/3/2025 14:47,38,47,Editor ExtensionsAudio,MasterAudioIntegration,Sonic Bloom,2021.3.0,1.6.3
680,0,4,AssetStorePackage,Scripting/Modeling,Maze Generator,styanton,Maze Generator,9/21/2015 17:54,1.0,,[ac]/styanton/ScriptingModeling/Maze Generator.unitypackage,Unknown,,0,2/24/2024 19:05,99,6,ScriptingModeling,Maze Generator,styanton,5.0.1,1.0
1233,377,4,AssetStorePackage,3D Models/Environments/Fantasy,Meadows URP 2022+,Polyart Studio,"Dreamscape Nature : Meadows : Stylized Open World Environment, nature, stylized, 3d, AAA, open world, fantasy, forest, hills, water, environment,RPG",12/28/2024 16:38,2.0,,[ac]/Polyart Studio/3D ModelsEnvironmentsFantasy/Dreamscape Nature Meadows Stylized Open World Environment.unitypackage|Assets/Polyart/PolyartStudio/DreamscapeMeadows/URP Install Click Here/Meadows URP 2022+.unitypackage,Unknown,,45,2/4/2024 21:30,60,17,3D ModelsEnvironmentsFantasy,Meadows URP 2022+,Polyart Studio,"2019.2.0, 2020.3.14, 2021.3.16, 2022.3.55",2.0
1231,377,4,AssetStorePackage,3D Models/Environments/Fantasy,Meadows BIRP 2021,Polyart Studio,"Dreamscape Nature : Meadows : Stylized Open World Environment, nature, stylized, 3d, AAA, open world, fantasy, forest, hills, water, environment,RPG",12/28/2024 16:38,2.0,,[ac]/Polyart Studio/3D ModelsEnvironmentsFantasy/Dreamscape Nature Meadows Stylized Open World Environment.unitypackage|Assets/Polyart/PolyartStudio/DreamscapeMeadows/URP Install Click Here/Meadows_BIRP_2021.unitypackage,Unknown,,45,2/4/2024 21:30,60,17,3D ModelsEnvironmentsFantasy,Meadows_BIRP_2021,Polyart Studio,"2019.2.0, 2020.3.14, 2021.3.16, 2022.3.55",2.0
1232,377,4,AssetStorePackage,3D Models/Environments/Fantasy,Meadows URP 2021,Polyart Studio,"Dreamscape Nature : Meadows : Stylized Open World Environment, nature, stylized, 3d, AAA, open world, fantasy, forest, hills, water, environment,RPG",12/28/2024 16:38,2.0,,[ac]/Polyart Studio/3D ModelsEnvironmentsFantasy/Dreamscape Nature Meadows Stylized Open World Environment.unitypackage|Assets/Polyart/PolyartStudio/DreamscapeMeadows/URP Install Click Here/Meadows_URP_2021.unitypackage,Unknown,,45,2/4/2024 21:30,60,17,3D ModelsEnvironmentsFantasy,Meadows_URP_2021,Polyart Studio,"2019.2.0, 2020.3.14, 2021.3.16, 2022.3.55",2.0
681,0,0,AssetStorePackage,3D/Environments,Medieval Arena Mini - Cute Series URP,RG Poly,Medieval Arena Mini - Cute Series URP,7/18/2024 15:22,1.0,,[ac]/RG Poly/3D ModelsEnvironments/Medieval Arena Mini - Cute Series URP.unitypackage,Unknown,,0,9/27/2025 14:27,0,8,3D ModelsEnvironments,Medieval Arena Mini - Cute Series URP,RG Poly,2022.3.37,1.0
682,0,0,AssetStorePackage,Audio/Music,Medieval Fantasy GameMusic Pack,Pablo Wunderlich,Medieval Fantasy GameMusic Pack,3/6/2024 14:54,1.0,,[ac]/Pablo Wunderlich/AudioMusic/Medieval Fantasy GameMusic Pack.unitypackage,Unknown,,0,4/5/2024 17:09,0,1,AudioMusic,Medieval Fantasy GameMusic Pack,Pablo Wunderlich,2022.3.12,1.0
683,0,0,AssetStorePackage,3D/Environments/Fantasy,Medieval Fantasy Town Village Environment - Demo Scenes,Infinity PBR / Magic Pig Games,Medieval Fantasy Town Village Environment - Demo Scenes,3/24/2024 18:39,4.2.12,,[ac]/Infinity PBR Magic Pig Games/3D ModelsEnvironmentsFantasy/Medieval Fantasy Town Village Environment - Demo Scenes.unitypackage,Unknown,,0,4/11/2024 18:15,2,1,3D ModelsEnvironmentsFantasy,Medieval Fantasy Town Village Environment - Demo Scenes,Infinity PBR Magic Pig Games,"2020.3.47, 2021.3.26",4.2.12
684,0,5,AssetStorePackage,3D/Environments/Fantasy,Medieval house modular v2.0 - lite - URP,Mikel Olaizola,"Medieval house modular v2.0 - lite - URP, medieval house modular castle fire village custom customizable building tower",9/9/2025 9:05,2.0,,[ac]/Mikel Olaizola/3D ModelsEnvironmentsFantasy/Medieval house modular v20 - lite - URP.unitypackage,Unknown,,0,9/27/2025 14:10,6,4,3D ModelsEnvironmentsFantasy,Medieval house modular v20 - lite - URP,Mikel Olaizola,"2019.4.16, 6000.0.3",2.0
685,0,5,AssetStorePackage,Audio/Music,Medieval Music Pack Vol. 2,alkakrab,Medieval Music Pack Vol. 2,10/11/2022 16:36,1.0,,[ac]/alkakrab/AudioMusic/Medieval Music Pack Vol 2.unitypackage,Unknown,,0,9/27/2025 14:22,3,3,AudioMusic,Medieval Music Pack Vol 2,alkakrab,2021.3.9,1.0
686,0,0,AssetStorePackage,3D/Environments/Fantasy,Medieval Village - POLY Pack - Demo,Nicrom,Medieval Village - POLY Pack - Demo,3/13/2024 12:25,1.0.1,,[ac]/Nicrom/3D ModelsEnvironmentsFantasy/Medieval Village - POLY Pack - Demo.unitypackage,Unknown,,0,4/11/2024 18:08,0,2,3D ModelsEnvironmentsFantasy,Medieval Village - POLY Pack - Demo,Nicrom,2021.3.33,1.0.1
687,0,0,AssetStorePackage,3D/Props/Weapons,Medival WeaponPack_Ver.1,gr.desert,Medival WeaponPack_Ver.1,8/22/2025 11:40,1.0,,[ac]/grdesert/3D ModelsPropsWeapons/Medival WeaponPackver1.unitypackage,Unknown,,0,9/9/2025 17:29,0,5,3D ModelsPropsWeapons,Medival WeaponPackver1,grdesert,2022.3.34,1.0
688,0,0,AssetStorePackage,2D/Environments,MegaBot Areas Pack 1,Ansimuz,"MegaBot Areas Pack 1, mega man, pixel art,platform,action,2D,background, parallax,tileset,nes",5/14/2021 11:15,1.0,,[ac]/Ansimuz/Textures Materials2D Isometric Tiles/MegaBot Areas Pack 1.unitypackage,Unknown,,0,2/22/2024 22:03,1,3,Textures Materials2D Isometric Tiles,MegaBot Areas Pack 1,Ansimuz,2021.1.5,1.0
2125,0,5,AssetStorePackage,Tools/Modeling,MegaFiers - 2,Chris West,"MegaFiers - 2, deform modifier animation splines wrap procedural stretch bend blend daz book bezier, hose rope tracks max maya blender spline path deformer blendshape",2/17/2025 12:43,1.58,,[ac]/Chris West/Editor ExtensionsModeling/MegaFiers - 2.unitypackage,Unknown,,75,12/1/2025 11:40,359,71,Editor ExtensionsModeling,MegaFiers - 2,Chris West,2019.4.14,1.58
689,0,0,AssetStorePackage,Tools/Utilities,Memo - Editor sticky notes and Trello integration,Pinwheel Studio,Memo - Editor sticky notes and Trello integration,9/7/2025 5:11,1.0.1,,[ac]/Pinwheel Studio/Editor ExtensionsUtilities/Memo - Editor sticky notes and Trello integration.unitypackage,Unknown,,0,9/19/2025 15:34,2,3,Editor ExtensionsUtilities,Memo - Editor sticky notes and Trello integration,Pinwheel Studio,2021.3.45,1.0.1
2300,2292,5,AssetStorePackage,Editor Extensions/Animation,Mergeable Shaders,RainyRizzle,"AnyPortrait | 2D Character Animation, Animation Character PSD Illust Illustration AnyPortrait Keyframe Morph Bone 2D Controller Spine Live Deform Mesh Rigging IK",10/15/2025 9:56,1.6.2,,[ac]/RainyRizzle/Editor ExtensionsAnimation/AnyPortrait 2D Character Animation.unitypackage|Assets/AnyPortrait/Editor/Packages/Mergeable Shaders.unitypackage,Unknown,,14.7,12/9/2025 11:17,84,76,Editor ExtensionsAnimation,Mergeable Shaders,RainyRizzle,2019.4.41,1.6.2
690,0,4,AssetStorePackage,Tools/Modeling,Mesh Baker Free,Ian Deane,"Mesh Baker Free, Combine Mesh Reduce Drawcall Batch Batching Create Atlas Optimize",9/30/2025 17:58,3.40.1,,[ac]/Ian Deane/ScriptingModeling/Mesh Baker Free.unitypackage,Unknown,,0,9/19/2025 15:38,108,16,ScriptingModeling,Mesh Baker Free,Ian Deane,2020.3.48,3.40.1
2037,0,5,AssetStorePackage,Tools/Modeling,"Mesh Extractor 2 - Separate meshes, materials and textures",KAMGAM,"Mesh Extractor 2 - Separate meshes, materials and textures",10/10/2025 19:10,2.0.14,,[ac]/KAMGAM/Editor ExtensionsModeling/Mesh Extractor 2 - Separate meshes materials and textures.unitypackage,Unknown,,24.99,11/25/2025 12:57,50,18,Editor ExtensionsModeling,Mesh Extractor 2 - Separate meshes materials and textures,KAMGAM,2021.3.5,2.0.14
691,0,4,AssetStorePackage,Tools/Modeling,Mesh Optimizer,IndieChest,"Mesh Optimizer, mesh, polygon, high-poly, low-poly, low poly, vertices, tris, 3d, model, optimize, decimate,",7/21/2025 14:30,1.1,,[ac]/IndieChest/ScriptingModeling/Mesh Optimizer.unitypackage,Unknown,,0,8/12/2025 1:04,61,6,ScriptingModeling,Mesh Optimizer,IndieChest,"2019.4.32, 6000.0.28",1.1
692,0,5,AssetStorePackage,VFX/Shaders/Fullscreen & Camera Effects,Mesh Seam Blending,Twenmod,Mesh Seam Blending,7/26/2025 17:00,1.1.0,,[ac]/Twenmod/ShadersFullscreen Camera Effects/Mesh Seam Blending.unitypackage,Unknown,,0,9/27/2025 14:23,3,3,ShadersFullscreen Camera Effects,Mesh Seam Blending,Twenmod,"2023.1.3, 6000.0.11",1.1.0
2038,0,5,AssetStorePackage,Tools/Modeling,"Mesh Smoother - Mesh Edge Normal Editor, Mesh Modifier",KAMGAM,"Mesh Smoother - Mesh Edge Normal Editor, Mesh Modifier",5/3/2024 11:18,1.0.2,,[ac]/KAMGAM/Editor ExtensionsModeling/Mesh Smoother - Mesh Edge Normal Editor Mesh Modifier.unitypackage,Unknown,,29.99,11/25/2025 13:10,3,7,Editor ExtensionsModeling,Mesh Smoother - Mesh Edge Normal Editor Mesh Modifier,KAMGAM,2021.3.5,1.0.2
693,0,4,AssetStorePackage,Tools/Utilities,"Mesh To File - Obj, Fbx ASCII",Pinwheel Studio,"Mesh To File - Obj, Fbx ASCII",8/27/2025 4:11,1.1.2,,[ac]/Pinwheel Studio/Editor ExtensionsUtilities/Mesh To File - Obj Fbx ASCII.unitypackage,Unknown,,0,9/27/2025 14:13,10,13,Editor ExtensionsUtilities,Mesh To File - Obj Fbx ASCII,Pinwheel Studio,2021.3.45,1.1.2
2039,0,5,AssetStorePackage,Tools/Modeling,"Mesh Tools Bundle 1 - Extract, Double-Sided, Material Painter",KAMGAM,"Mesh Tools Bundle 1 - Extract, Double-Sided, Material Painter",5/15/2025 12:05,1.2.0,,[ac]/KAMGAM/Editor ExtensionsModeling/Mesh Tools Bundle 1 - Extract Double-Sided Material Painter.unitypackage,Unknown,,44.99,11/25/2025 11:25,3,8,Editor ExtensionsModeling,Mesh Tools Bundle 1 - Extract Double-Sided Material Painter,KAMGAM,2020.3.30,1.2.0
2040,0,0,AssetStorePackage,Tools/Modeling,"Mesh Tools Bundle 2 - Extract, Double, Paint, Smooth, UV",KAMGAM,"Mesh Tools Bundle 2 - Extract, Double, Paint, Smooth, UV",5/15/2025 12:05,1.0.0,,[ac]/KAMGAM/Editor ExtensionsModeling/Mesh Tools Bundle 2 - Extract Double Paint Smooth UV.unitypackage,Unknown,,119.99,11/25/2025 11:27,0,4,Editor ExtensionsModeling,Mesh Tools Bundle 2 - Extract Double Paint Smooth UV,KAMGAM,6000.0.48,1.0.0
2233,0,5,AssetStorePackage,Tools/Utilities,"MeshKit - Mesh Decimation, Separation, Combining and Editing Tools",Mel Georgiou / HTE,"MeshKit - Mesh Decimation, Separation, Combining and Editing Tools, mesh, meshes, decimator, separator, combiner, optimizor, decimation, seperation, combine, optimization, optimiser",11/10/2024 11:48,4.5.1,,[ac]/Mel Georgiou HTE/Editor ExtensionsUtilities/MeshKit - Mesh Decimation Separation Combining and Editing Tools.unitypackage,Unknown,,34.5,12/6/2025 2:20,35,48,Editor ExtensionsUtilities,MeshKit - Mesh Decimation Separation Combining and Editing Tools,Mel Georgiou HTE,"2017.4.35, 2019.4.33, 2021.3.20, 2021.3.35",4.5.1
1743,0,5,AssetStorePackage,3D Models/Characters/Creatures,Meshtint Free Burrow Cute Series,Meshtint Studio,"Meshtint Free Burrow Cute Series, evolution moba mmorpg rpg enemies enemy VR AR low poly simple mobile monster fantasy medieval nature cute casual pokemon mario pet mole rat",12/11/2020 12:39,1.0,,[ac]/Meshtint Studio/3D ModelsCharactersCreatures/Meshtint Free Burrow Cute Series.unitypackage,Unknown,,0,10/24/2025 12:28,4,2,3D ModelsCharactersCreatures,Meshtint Free Burrow Cute Series,Meshtint Studio,2019.4.13,1.0
696,0,5,AssetStorePackage,Tools/Input Management,Metadata Inspector,Ryan Zehm,"Metadata Inspector, metadata, inspect, inspector, extract, extractor, view, viewer, parse, parser, photography, JPEG, JPG, PNG, WebP, GIF, ICO, BMP, TIFF, PSD, PCX, RAW, CRW, CR2, NEF, ORF, RAF, RW2, RWL, SRW, ARW, DNG, X3F, Exif, IPTC, XMP, JFIF, JFXX, ICC, 8BIM, VR",3/31/2017 17:50,1.2,,[ac]/Ryan Zehm/ScriptingInput - Output/Metadata Inspector.unitypackage,Unknown,,0,9/27/2025 14:11,5,8,ScriptingInput - Output,Metadata Inspector,Ryan Zehm,5.4.2,1.2
2409,0,0,CustomPackage,,MetalGhostKnight,,,12/16/2025 6:46,,,E:/Game Assets/MagicPigGames/MetalGhostKnight.unitypackage,Unknown,,0,,0,0,,MetalGhostKnight,,,
707,0,0,AssetStorePackage,2D,Metroidvania Adventure,Ismartal,"Metroidvania Adventure, mercenary, penguin, 2d, dragonbones, animated, character, shooter, sprites, hand-draw, arcade,",3/3/2025 16:05,1.0,,[ac]/Ismartal/2D/Metroidvania Adventure.unitypackage,Unknown,,30,8/15/2025 18:05,1,6,2D,Metroidvania Adventure,Ismartal,2021.3.36,1.0
1373,708,5,AssetStorePackage,Complete Projects/Packs,Mfps,Lovatto Studio,"MFPS 2.0: Multiplayer FPS, MFPS,fps,tps,photon,mfps,multiplayer,pun,2,shooter,cloud,online,pun,fire,game,first,bullet,gun,weapon,fp,first,person,multi,game,complete,pro,ultimate,rfps,kit,ufps,mars,modular,ai,ultimate,mobile,android,ios,steam,kit,cod,duty,battlefield,war,xbox",5/31/2024 20:36,1.9.4,,[ac]/Lovatto Studio/Complete ProjectsPacks/MFPS 20 Multiplayer FPS.unitypackage|Assets/MFPS/mfps.unitypackage,Unknown,,60,7/7/2025 13:29,130,50,Complete ProjectsPacks,mfps,Lovatto Studio,2022.3.20,1.9.4
708,0,4,AssetStorePackage,Templates/Packs,MFPS 2.0: Multiplayer FPS,Lovatto Studio,"MFPS 2.0: Multiplayer FPS, MFPS,fps,tps,photon,mfps,multiplayer,pun,2,shooter,cloud,online,pun,fire,game,first,bullet,gun,weapon,fp,first,person,multi,game,complete,pro,ultimate,rfps,kit,ufps,mars,modular,ai,ultimate,mobile,android,ios,steam,kit,cod,duty,battlefield,war,xbox",5/31/2024 20:36,1.9.4,,[ac]/Lovatto Studio/Complete ProjectsPacks/MFPS 20 Multiplayer FPS.unitypackage,Unknown,,30,7/7/2025 13:29,132,50,Complete ProjectsPacks,MFPS 20 Multiplayer FPS,Lovatto Studio,2022.3.20,1.9.4
2059,0,0,AssetStorePackage,3D/Props,Microphone Stands,Loafbrr,Microphone Stands,11/6/2025 15:47,1.0,,[ac]/Loafbrr/3D ModelsProps/Microphone Stands.unitypackage,Unknown,,0,11/25/2025 19:46,0,1,3D ModelsProps,Microphone Stands,Loafbrr,2023.2.22,1.0
709,0,5,AssetStorePackage,Tools/Terrain,MicroSplat,Jason Booth,"MicroSplat, Terrain, Landscape, Shader, Paint, Splat Map, MicroSplat",12/7/2025 18:03,3.9.49,,[ac]/Jason Booth/Editor ExtensionsTerrain/MicroSplat.unitypackage,Unknown,,0,7/12/2025 14:16,258,183,Editor ExtensionsTerrain,MicroSplat,Jason Booth,"2017.1.0, 2018.4.7, 2019.4.39, 2020.3.35, 2021.3.29",3.9.48
710,0,5,AssetStorePackage,Tools/Terrain,MicroVerse,Jason Booth,MicroVerse,12/7/2025 18:03,1.7.45,,[ac]/Jason Booth/Editor ExtensionsTerrain/MicroVerse.unitypackage,Unknown,,35,9/18/2025 11:33,4,71,Editor ExtensionsTerrain,MicroVerse,Jason Booth,2021.3.29,1.7.44
711,0,5,AssetStorePackage,2D/Textures & Materials/Sky,Midgard Skybox,LaFinca,Midgard Skybox,3/5/2024 13:42,1.0.0,,[ac]/LaFinca/Textures MaterialsSkies/Midgard Skybox.unitypackage,Unknown,,0,4/11/2024 16:38,8,2,Textures MaterialsSkies,Midgard Skybox,LaFinca,2021.3.24,1.0.0
712,0,0,AssetStorePackage,Audio/Music,Midnight Mode Vol.1 - Night themed music,Arno Cyreus,Midnight Mode Vol.1 - Night themed music,8/5/2025 14:18,1.0,,[ac]/Arno Cyreus/AudioMusic/Midnight Mode Vol1 - night themed music.unitypackage,Unknown,,0,9/9/2025 17:21,2,2,AudioMusic,Midnight Mode Vol1 - night themed music,Arno Cyreus,6000.0.42,1.0
1789,0,0,AssetStorePackage,Audio/Music/Electronic,Midnight Mode Vol.2 - Night themed music,Arno Cyreus,Midnight Mode Vol.2 - Night themed music,10/1/2025 14:27,1.0,,[ac]/Arno Cyreus/AudioMusicElectronic/Midnight Mode Vol2 - Night themed music.unitypackage,Unknown,,0,11/5/2025 22:22,0,1,AudioMusicElectronic,Midnight Mode Vol2 - Night themed music,Arno Cyreus,6000.0.42,1.0
713,0,0,AssetStorePackage,Tools/Utilities,MIGHTY MAPS,ShrinkRay Entertainment,MIGHTY MAPS,6/23/2025 15:13,1.7.4,,[ac]/ShrinkRay Entertainment/Editor ExtensionsUtilities/MIGHTY MAPS.unitypackage,Unknown,,0,4/15/2024 18:22,2,24,Editor ExtensionsUtilities,MIGHTY MAPS,ShrinkRay Entertainment,"2021.3.14, 2022.3.9",1.7.4
1660,0,4,AssetStorePackage,Templates/Tutorials,MIKONOTE Anime Toolbox Sample,Unity Technologies,MIKONOTE Anime Toolbox Sample,4/20/2023 2:29,1.1.0,,[ac]/Unity Technologies/Complete ProjectsTutorials/MIKONOTE Anime Toolbox Sample.unitypackage,Unknown,,0,10/19/2025 10:39,3,2,Complete ProjectsTutorials,MIKONOTE Anime Toolbox Sample,Unity Technologies,2020.3.47,1.1.0
714,0,5,AssetStorePackage,Tools/Integration,Mikros SDK for Unity,Tatum Games,Mikros SDK for Unity,7/14/2025 13:26,1.4.0,,[ac]/Tatum Games/ScriptingIntegration/Mikros SDK for Unity.unitypackage,Unknown,,0,9/27/2025 14:25,9,5,ScriptingIntegration,Mikros SDK for Unity,Tatum Games,2021.3.45,1.4.0
1736,0,0,AssetStorePackage,3D/Environments,Military Base Pack,Teacup Interactive,Military Base Pack,10/7/2025 10:32,1.0,,[ac]/Teacup Interactive/3D ModelsEnvironments/Military Base Pack.unitypackage,Unknown,,0,9/19/2025 15:38,2,5,3D ModelsEnvironments,Military Base Pack,Teacup Interactive,6000.0.58,1.0
716,0,0,AssetStorePackage,3D/Environments,Military FREE - Low Poly 3D Models Pack,ithappy,Military FREE - Low Poly 3D Models Pack,7/12/2025 18:27,2.1,,[ac]/ithappy/3D ModelsEnvironments/Military FREE - Low Poly 3D Models Pack.unitypackage,Unknown,,0,8/12/2025 1:04,2,8,3D ModelsEnvironments,Military FREE - Low Poly 3D Models Pack,ithappy,"2021.3.45, 6000.0.28",2.1
717,0,5,AssetStorePackage,3D/Characters,MineCharacters - CITY,MINI,"MineCharacters - CITY, lowpoly minecraft simple MINI cube cartoon stylized",7/10/2018 1:40,1.0,,[ac]/MINI/3D ModelsCharacters/MineCharacters - CITY.unitypackage,Unknown,,0,9/27/2025 14:18,4,10,3D ModelsCharacters,MineCharacters - CITY,MINI,2018.1.1,1.0
1758,0,0,CustomPackage,,Mini Car Kit,,,11/2/2025 5:17,,,E:/Game Assets/Itch/apps/kenney-game-assets/Archive/Mini Car Kit/Unity package/Mini Car Kit.unitypackage,Unknown,,0,,0,0,,Mini Car Kit,,,
1975,0,0,CustomPackage,,Mini Car Kit,,,4/15/2018 1:28,,,E:/Game Assets/Kenny/Kenney Game Assets All-in-1 3.2.0/Archive/Mini Car Kit/Unity package/Mini Car Kit.unitypackage,Unknown,,0,,0,0,,Mini Car Kit,,,
718,0,5,AssetStorePackage,3D/Vehicles/Land,Mini Cargo Truck,Macrobian Games Private Limited,"Mini Cargo Truck, Truck, Mini, Industrial, Land Vehicle, Loading, Cargo Truck, Transport Vehicle",9/16/2025 14:36,1.0,,[ac]/Macrobian Games Private Limited/3D ModelsVehiclesLand/Mini Cargo Truck.unitypackage,Unknown,,0,9/19/2025 15:42,16,8,3D ModelsVehiclesLand,Mini Cargo Truck,Macrobian Games Private Limited,6000.0.27,1.0
719,0,5,AssetStorePackage,Tools/Input Management,Mini First Person Controller,Simon Serge Pasi,"Mini First Person Controller, first, person, controller, mini, prototyping, simple, basic, capsule, player, fps",7/6/2021 17:14,1.2.0,,[ac]/Simon Serge Pasi/ScriptingInput - Output/Mini First Person Controller.unitypackage,Unknown,,0,9/15/2025 13:51,198,10,ScriptingInput - Output,Mini First Person Controller,Simon Serge Pasi,2020.3.12,1.2.0
721,0,3,AssetStorePackage,VFX/Shaders,Mini Shadow,Mingames,Mini Shadow,3/20/2024 16:13,1.0,,[ac]/Mingames/Shaders/Mini Shadow.unitypackage,Unknown,,0,4/11/2024 16:38,3,1,Shaders,Mini Shadow,Mingames,2021.3.32,1.0
722,0,4,AssetStorePackage,Tools/Particles & Effects,Mini Trail,Mingames,Mini Trail,3/20/2024 16:13,1.0,,[ac]/Mingames/ScriptingEffects/Mini Trail.unitypackage,Unknown,,0,4/11/2024 18:14,6,1,ScriptingEffects,Mini Trail,Mingames,2021.3.32,1.0
720,0,5,AssetStorePackage,3D/Environments,Minimal Scifi Pack,Dzeruza,Minimal Scifi Pack,10/1/2025 15:13,1.0.1,,[ac]/Dzeruza/3D ModelsEnvironments/Minimal Scifi Pack.unitypackage,Unknown,,0,9/9/2025 17:28,3,4,3D ModelsEnvironments,Minimal Scifi Pack,Dzeruza,6000.0.11,1.0.1
723,0,5,AssetStorePackage,Tools/Network,Mirror,Mirror Networking,"Mirror, Mirror TCP UDP Networking Library Reliable Unreliable UNET Websockets LLAPI HLAPI Sockets Multiplayer Apathy Telepathy ENET LiteNetLib Libuv kcp kcp2k Metaverse",2/27/2025 12:58,96.0.1,,[ac]/Mirror Networking/ScriptingNetwork/Mirror.unitypackage,Unknown,,0,2/15/2024 17:03,317,121,ScriptingNetwork,Mirror,Mirror Networking,2021.3.35,96.0.1
2522,2515,0,AssetStorePackage,Editor Extensions/Utilities,Mirror,Sisus,,12/19/2025 15:36,,,[ac]/Sisus/Editor ExtensionsUtilities/Initargs.unitypackage|Packages/com.sisus.init-args/Add-Ons/Mirror.unitypackage,Unknown,,0,12/19/2025 15:22,0,0,Editor ExtensionsUtilities,Mirror,Sisus,,1.5.5
2019,1984,5,AssetStorePackage,Scripting/Physics,"Mirror (Unity 2018.4.28 F1, Mirror 30.5.0)",RootMotion,"PuppetMaster, Ragdoll, animation, active ragdolls, character physics",1/20/2025 15:04,1.4,,"[ac]/RootMotion/ScriptingPhysics/PuppetMaster.unitypackage|Assets/Plugins/RootMotion/PuppetMaster/_Integration/Mirror (Unity 2018.4.28f1, Mirror 30.5.0).unitypackage",Unknown,,45,11/22/2025 5:17,217,39,ScriptingPhysics,"Mirror (Unity 2018.4.28f1, Mirror 30.5.0)",RootMotion,"2021.3.45, 2022.3.30, 6000.0.34",1.4
